timestamp_utc,sample_index,race_time_seconds,game_state,is_racing,is_paused,level_id,level_name,car_id,car_name,player_steer,player_throttle,player_brake,vehicle_steer,vehicle_handbrake,vehicle_brake,vehicle_clutch,vehicle_throttle
2026-04-22T21:16:14.6781653Z,108,7.1500000000000004,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:14.7783439Z,109,7.25,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:14.8785148Z,110,7.3499999000000003,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:14.9787331Z,111,7.4499997999999996,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:15.0779340Z,112,7.5500001000000001,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:15.1781300Z,113,7.6500000000000004,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:15.2783229Z,114,7.75,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:15.3785292Z,115,7.8499999000000003,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:15.4782039Z,116,7.9499997999999996,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:15.5779032Z,117,8.0500001000000001,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:15.6785905Z,118,8.1499995999999992,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:15.7777882Z,119,8.25,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:15.8780057Z,120,8.3500002999999996,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:15.9781709Z,121,8.4499998000000005,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:16.0783636Z,122,8.5500001000000001,Race,true,false,68,Garage Test Track,9,CTR,0,0,0.0500000045,0,0.0500000045,0,0,0
2026-04-22T21:16:16.1785494Z,123,8.6499995999999992,Race,true,false,68,Garage Test Track,9,CTR,0,0,0.550000072,0,0.550000072,0,0,0
2026-04-22T21:16:16.2777561Z,124,8.75,Race,true,false,68,Garage Test Track,9,CTR,0,0,1,0,1,0,0,0
2026-04-22T21:16:16.3779562Z,125,8.8500002999999996,Race,true,false,68,Garage Test Track,9,CTR,0,0,1,0,1,0,0,0
2026-04-22T21:16:16.4786389Z,126,8.9499998000000005,Race,true,false,68,Garage Test Track,9,CTR,0,0,1,0,1,0,0,0
2026-04-22T21:16:16.5783321Z,127,9.0500001000000001,Race,true,false,68,Garage Test Track,9,CTR,0,0,1,0,1,0,0,0
2026-04-22T21:16:16.6780325Z,128,9.1499995999999992,Race,true,false,68,Garage Test Track,9,CTR,0,0,1,0,1,0,0,0
2026-04-22T21:16:16.7781989Z,129,9.25,Race,true,false,68,Garage Test Track,9,CTR,0,0,1,0,1,0,0,0
2026-04-22T21:16:16.8784131Z,130,9.3500002999999996,Race,true,false,68,Garage Test Track,9,CTR,0,0,1,0,1,0,0,0
2026-04-22T21:16:16.9786063Z,131,9.4499998000000005,Race,true,false,68,Garage Test Track,9,CTR,0,0,1,0,1,0,0,0
2026-04-22T21:16:17.0778066Z,132,9.5500001000000001,Race,true,false,68,Garage Test Track,9,CTR,0,0,1,0,1,0,0,0
2026-04-22T21:16:17.1779895Z,133,9.6499995999999992,Race,true,false,68,Garage Test Track,9,CTR,0,0,1,0,1,0,0,0
2026-04-22T21:16:17.2782204Z,134,9.75,Race,true,false,68,Garage Test Track,9,CTR,0,0,1,1,0,0,0,0
2026-04-22T21:16:17.3783711Z,135,9.8500002999999996,Race,true,false,68,Garage Test Track,9,CTR,0,0,1,1,0,0,0,0
2026-04-22T21:16:17.4780750Z,136,9.9499998000000005,Race,true,false,68,Garage Test Track,9,CTR,0,0,1,1,0,0,0,0
2026-04-22T21:16:17.5787712Z,137,10.0500001,Race,true,false,68,Garage Test Track,9,CTR,0,0,1,1,0,0,0,0
2026-04-22T21:16:17.6784644Z,138,10.149999599999999,Race,true,false,68,Garage Test Track,9,CTR,0,0,1,1,0,0,0,0
2026-04-22T21:16:17.7786536Z,139,10.25,Race,true,false,68,Garage Test Track,9,CTR,0,0,1,1,0,0,0,0
2026-04-22T21:16:17.8783285Z,140,10.3500003,Race,true,false,68,Garage Test Track,9,CTR,0,0,0.599999905,0.599999905,0,0,0,0
2026-04-22T21:16:17.9785408Z,141,10.449999800000001,Race,true,false,68,Garage Test Track,9,CTR,0,0,0.0999997929,0.0999997929,0,0,0,0
2026-04-22T21:16:18.0777222Z,142,10.5500001,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:18.1789208Z,143,10.649999599999999,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:18.2781264Z,144,10.75,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:18.3783194Z,145,10.8500003,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:18.4780124Z,146,10.949999800000001,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:18.5787030Z,147,11.0500001,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:18.6783963Z,148,11.149999599999999,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:18.7785847Z,149,11.25,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:18.8782801Z,150,11.3500003,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:18.9784733Z,151,11.449999800000001,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:19.0786419Z,152,11.5500001,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:19.1783636Z,153,11.649999599999999,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:19.2785575Z,154,11.75,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:19.3777572Z,155,11.8500003,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:19.4784415Z,156,11.949999800000001,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:19.5781503Z,157,12.0500001,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:19.6778361Z,158,12.149999599999999,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:19.7780077Z,159,12.25,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:19.8787096Z,160,12.3500003,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:19.9779081Z,161,12.449999800000001,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:20.0781300Z,162,12.5500001,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:20.1787959Z,163,12.649999599999999,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:20.2784895Z,164,12.75,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:20.3776767Z,165,12.8500003,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:20.4783863Z,166,12.949999800000001,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
2026-04-22T21:16:20.5780834Z,167,13.0500001,Race,true,false,68,Garage Test Track,9,CTR,0,0,0,0,0,0,0,0
